,Sparsity,Proximity,Constraint_Violation,Redundancy,y-Nearest-Neighbours-Probability,y-Nearest-Neighbours-Distance,Time_taken,y-Nearest-Neighbours-Manifold-Distance,Sphere-Manifold-Distance,Success_Rate,Average_Time,y-Nearest-Neighbours
409,,,,,,,6.077412202997948,,,,,
410,,,,,,,6.045171342993854,,,,,
411,,,,,,,6.135103538996191,,,,,
412,,,,,,,5.981925087995478,,,,,
413,,,,,,,5.947385280000162,,,,,
414,,,,,,,5.948968748998595,,,,,
415,,,,,,,6.010999587990227,,,,,
416,,,,,,,6.213665072995354,,,,,
417,,,,,,,6.0220577610016335,,,,,
418,,,,,,,6.283836784990854,,,,,
419,,,,,,,5.891618498993921,,,,,
420,,,,,,,6.178938872006256,,,,,
421,,,,,,,5.9846953810047125,,,,,
422,,,,,,,6.008987897992483,,,,,
423,,,,,,,6.004698849996203,,,,,
424,,,,,,,5.937895865004975,,,,,
425,,,,,,,6.031924487004289,,,,,
426,,,,,,,6.0230196420016,,,,,
427,,,,,,,5.926910014997702,,,,,
428,,,,,,,6.223112099993159,,,,,
429,,,,,,,6.0269719909993,,,,,
430,,,,,,,6.009056279988727,,,,,
431,,,,,,,6.024636464004288,,,,,
432,,,,,,,5.928960717996233,,,,,
433,,,,,,,6.122130552001181,,,,,
434,,,,,,,5.981552773999283,,,,,
435,,,,,,,6.166125824005576,,,,,
436,,,,,,,5.944483824001509,,,,,
437,,,,,,,6.005074055006844,,,,,
438,,,,,,,6.10135876100685,,,,,
439,,,,,,,5.9955419409961905,,,,,
440,,,,,,,6.154445284992107,,,,,
441,,,,,,,6.046128058995237,,,,,
442,,,,,,,5.978492579000886,,,,,
443,,,,,,,5.99949081298837,,,,,
444,,,,,,,5.958383918987238,,,,,
445,,,,,,,5.993769266002346,,,,,
446,,,,,,,5.942525097008911,,,,,
447,,,,,,,5.954826234999928,,,,,
448,,,,,,,6.236425306007732,,,,,
449,,,,,,,6.0346665249962825,,,,,
450,,,,,,,6.035508079003193,,,,,
451,,,,,,,5.97262149299786,,,,,
452,,,,,,,6.136861202001455,,,,,
453,,,,,,,5.942452835995937,,,,,
454,,,,,,,5.940637130988762,,,,,
455,,,,,,,6.090592175998609,,,,,
456,,,,,,,5.967508847999852,,,,,
457,,,,,,,6.163254636005149,,,,,
458,,,,,,,6.371490825986257,,,,,
459,,,,,,,6.088848929008236,,,,,
